codigo,disciplina,turma,horario,local,docente,tipo_componente,modalidade_educacao,unidade_responsavel,codigo_componente,nome_componente,pre_requisitos,co_requisitos,equivalencias,excluir_avaliacao,matriculavel_online,horario_flexivel,permite_multiplas_aprovacoes,quantidade_avaliacoes,ementa,carga_horaria_total
02,FGA0302 - ENGENHARIA E AMBIENTE,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,130,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ENGENHARIA E AMBIENTE,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Conceitos básicos;
II. A terra com um sistema;
III. Vida em meio ambiente;
IV. Sustentando a vida;
V. Poluição;
VI. Meio ambiente e sociedade.",Não informado
03,FGA0302 - ENGENHARIA E AMBIENTE,"FERNANDO PAIVA SCARDUA (60h)
										
										
										PAULA MEYER SOARES (30h)
										
										
										PATRICIA REGINA SOBRAL BRAGA (30h)","35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,125,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ENGENHARIA E AMBIENTE,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Conceitos básicos;
II. A terra com um sistema;
III. Vida em meio ambiente;
IV. Sustentando a vida;
V. Poluição;
VI. Meio ambiente e sociedade.",Não informado
01,FGA0303 - PROJETO INTEGRADOR DE ENGENHARIA 1,DIOGO CAETANO GARCIA (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Noções de Projeto e Gestão de Projeto
II. Síntese da Profissão de Engenheiro
III. Projeto: Definições e Modelos
IV. Noções de Gerenciamento de Projeto (Ciclo de Vida e Organização de Projeto, Processos de Gerenciamento de Projetos, Gerenciamento do Escopo, Gerenciamento do Tempo do Projeto, Gerenciamento de Custos, Gerenciamento de Qualidade, Gerenciamento de Recursos Humanos, Gerenciamento das Comunicações no Projeto e Gerenciamento de Riscos)
V. Casos de Estudo
VI. Pratica com Projeto Integrador.",Não informado
02,FGA0303 - PROJETO INTEGRADOR DE ENGENHARIA 1,JULIANA PETROCCHI RODRIGUES (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Noções de Projeto e Gestão de Projeto
II. Síntese da Profissão de Engenheiro
III. Projeto: Definições e Modelos
IV. Noções de Gerenciamento de Projeto (Ciclo de Vida e Organização de Projeto, Processos de Gerenciamento de Projetos, Gerenciamento do Escopo, Gerenciamento do Tempo do Projeto, Gerenciamento de Custos, Gerenciamento de Qualidade, Gerenciamento de Recursos Humanos, Gerenciamento das Comunicações no Projeto e Gerenciamento de Riscos)
V. Casos de Estudo
VI. Pratica com Projeto Integrador.",Não informado
03,FGA0303 - PROJETO INTEGRADOR DE ENGENHARIA 1,RICARDO AJAX DIAS KOSLOSKI (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,45,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Noções de Projeto e Gestão de Projeto
II. Síntese da Profissão de Engenheiro
III. Projeto: Definições e Modelos
IV. Noções de Gerenciamento de Projeto (Ciclo de Vida e Organização de Projeto, Processos de Gerenciamento de Projetos, Gerenciamento do Escopo, Gerenciamento do Tempo do Projeto, Gerenciamento de Custos, Gerenciamento de Qualidade, Gerenciamento de Recursos Humanos, Gerenciamento das Comunicações no Projeto e Gerenciamento de Riscos)
V. Casos de Estudo
VI. Pratica com Projeto Integrador.",Não informado
04,FGA0303 - PROJETO INTEGRADOR DE ENGENHARIA 1,LUI TXAI CALVOSO HABL (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Noções de Projeto e Gestão de Projeto
II. Síntese da Profissão de Engenheiro
III. Projeto: Definições e Modelos
IV. Noções de Gerenciamento de Projeto (Ciclo de Vida e Organização de Projeto, Processos de Gerenciamento de Projetos, Gerenciamento do Escopo, Gerenciamento do Tempo do Projeto, Gerenciamento de Custos, Gerenciamento de Qualidade, Gerenciamento de Recursos Humanos, Gerenciamento das Comunicações no Projeto e Gerenciamento de Riscos)
V. Casos de Estudo
VI. Pratica com Projeto Integrador.",Não informado
05,FGA0303 - PROJETO INTEGRADOR DE ENGENHARIA 1,RAFAEL RODRIGUES DA SILVA (60h),"24T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"I. Noções de Projeto e Gestão de Projeto
II. Síntese da Profissão de Engenheiro
III. Projeto: Definições e Modelos
IV. Noções de Gerenciamento de Projeto (Ciclo de Vida e Organização de Projeto, Processos de Gerenciamento de Projetos, Gerenciamento do Escopo, Gerenciamento do Tempo do Projeto, Gerenciamento de Custos, Gerenciamento de Qualidade, Gerenciamento de Recursos Humanos, Gerenciamento das Comunicações no Projeto e Gerenciamento de Riscos)
V. Casos de Estudo
VI. Pratica com Projeto Integrador.",Não informado
01,FGA0304 - PROJETO INTEGRADOR DE ENGENHARIA 2,SANDRO AUGUSTO PAVLIK HADDAD (90h),"4T45 6T2345
											


		

											Quarta-feira 16:00 às 17:50Sexta-feira 14:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 2,( FGA0150 OU FGA0303 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. A disciplina tem por objetivo aprofundar os objetivos da disciplina de Projeto Integrador 1 que visa trabalhar com estudante o projeto de engenharia como atividade síntese da profissão de engenheiro
II. Integrar os conhecimentos e as habilidades técnicas adquiridas ao longo dos cursos de graduação na solução de problemas, por meio do desenvolvimento de um tema real de projeto

III. Apresentar os fundamentos metodológicos do processo de projeto e de solução de problemas
IV. Desenvolver a habilidade de geração de empreender a identificação, formulação e solução de problemas

V. Desenvolver a habilidade de geração de novas soluções para problemas de engenharia, por meio da analise, síntese e otimização de sistemas
VI. Promover a interdisciplinaridade
VII. Desenvolver a capacidade de comunicação técnica escrita e oral
VIII. Desenvolver a capacidade de pensamento critico independente, investigação racional e auto-aprendizagem
IX. Desenvolver a capacidade de trabalho em equipe
X. Promover a compreensão das responsabilidades sociais, culturais e ambientais do engenheiro e a necessidade do desenvolvimento sustentável
XI. Abertura a novas ideias.",Não informado
02,FGA0304 - PROJETO INTEGRADOR DE ENGENHARIA 2,"CARLA SILVA ROCHA AGUIAR (30h)
										
										
										RICARDO MATOS CHAIM (60h)","4T45 6T2345
											


		

											Quarta-feira 16:00 às 17:50Sexta-feira 14:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 2,( FGA0150 OU FGA0303 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. A disciplina tem por objetivo aprofundar os objetivos da disciplina de Projeto Integrador 1 que visa trabalhar com estudante o projeto de engenharia como atividade síntese da profissão de engenheiro
II. Integrar os conhecimentos e as habilidades técnicas adquiridas ao longo dos cursos de graduação na solução de problemas, por meio do desenvolvimento de um tema real de projeto

III. Apresentar os fundamentos metodológicos do processo de projeto e de solução de problemas
IV. Desenvolver a habilidade de geração de empreender a identificação, formulação e solução de problemas

V. Desenvolver a habilidade de geração de novas soluções para problemas de engenharia, por meio da analise, síntese e otimização de sistemas
VI. Promover a interdisciplinaridade
VII. Desenvolver a capacidade de comunicação técnica escrita e oral
VIII. Desenvolver a capacidade de pensamento critico independente, investigação racional e auto-aprendizagem
IX. Desenvolver a capacidade de trabalho em equipe
X. Promover a compreensão das responsabilidades sociais, culturais e ambientais do engenheiro e a necessidade do desenvolvimento sustentável
XI. Abertura a novas ideias.",Não informado
03,FGA0304 - PROJETO INTEGRADOR DE ENGENHARIA 2,ALEX REIS (90h),"4T45 6T2345
											


		

											Quarta-feira 16:00 às 17:50Sexta-feira 14:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 2,( FGA0150 OU FGA0303 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. A disciplina tem por objetivo aprofundar os objetivos da disciplina de Projeto Integrador 1 que visa trabalhar com estudante o projeto de engenharia como atividade síntese da profissão de engenheiro
II. Integrar os conhecimentos e as habilidades técnicas adquiridas ao longo dos cursos de graduação na solução de problemas, por meio do desenvolvimento de um tema real de projeto

III. Apresentar os fundamentos metodológicos do processo de projeto e de solução de problemas
IV. Desenvolver a habilidade de geração de empreender a identificação, formulação e solução de problemas

V. Desenvolver a habilidade de geração de novas soluções para problemas de engenharia, por meio da analise, síntese e otimização de sistemas
VI. Promover a interdisciplinaridade
VII. Desenvolver a capacidade de comunicação técnica escrita e oral
VIII. Desenvolver a capacidade de pensamento critico independente, investigação racional e auto-aprendizagem
IX. Desenvolver a capacidade de trabalho em equipe
X. Promover a compreensão das responsabilidades sociais, culturais e ambientais do engenheiro e a necessidade do desenvolvimento sustentável
XI. Abertura a novas ideias.",Não informado
04,FGA0304 - PROJETO INTEGRADOR DE ENGENHARIA 2,POLLIANA CANDIDA OLIVEIRA MARTINS (90h),"4T45 6T2345
											


		

											Quarta-feira 16:00 às 17:50Sexta-feira 14:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 2,( FGA0150 OU FGA0303 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. A disciplina tem por objetivo aprofundar os objetivos da disciplina de Projeto Integrador 1 que visa trabalhar com estudante o projeto de engenharia como atividade síntese da profissão de engenheiro
II. Integrar os conhecimentos e as habilidades técnicas adquiridas ao longo dos cursos de graduação na solução de problemas, por meio do desenvolvimento de um tema real de projeto

III. Apresentar os fundamentos metodológicos do processo de projeto e de solução de problemas
IV. Desenvolver a habilidade de geração de empreender a identificação, formulação e solução de problemas

V. Desenvolver a habilidade de geração de novas soluções para problemas de engenharia, por meio da analise, síntese e otimização de sistemas
VI. Promover a interdisciplinaridade
VII. Desenvolver a capacidade de comunicação técnica escrita e oral
VIII. Desenvolver a capacidade de pensamento critico independente, investigação racional e auto-aprendizagem
IX. Desenvolver a capacidade de trabalho em equipe
X. Promover a compreensão das responsabilidades sociais, culturais e ambientais do engenheiro e a necessidade do desenvolvimento sustentável
XI. Abertura a novas ideias.",Não informado
05,FGA0304 - PROJETO INTEGRADOR DE ENGENHARIA 2,RHANDER VIANA (90h),"4T45 6T2345
											


		

											Quarta-feira 16:00 às 17:50Sexta-feira 14:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,PROJETO INTEGRADOR DE ENGENHARIA 2,( FGA0150 OU FGA0303 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. A disciplina tem por objetivo aprofundar os objetivos da disciplina de Projeto Integrador 1 que visa trabalhar com estudante o projeto de engenharia como atividade síntese da profissão de engenheiro
II. Integrar os conhecimentos e as habilidades técnicas adquiridas ao longo dos cursos de graduação na solução de problemas, por meio do desenvolvimento de um tema real de projeto

III. Apresentar os fundamentos metodológicos do processo de projeto e de solução de problemas
IV. Desenvolver a habilidade de geração de empreender a identificação, formulação e solução de problemas

V. Desenvolver a habilidade de geração de novas soluções para problemas de engenharia, por meio da analise, síntese e otimização de sistemas
VI. Promover a interdisciplinaridade
VII. Desenvolver a capacidade de comunicação técnica escrita e oral
VIII. Desenvolver a capacidade de pensamento critico independente, investigação racional e auto-aprendizagem
IX. Desenvolver a capacidade de trabalho em equipe
X. Promover a compreensão das responsabilidades sociais, culturais e ambientais do engenheiro e a necessidade do desenvolvimento sustentável
XI. Abertura a novas ideias.",Não informado
01,FGA0307 - GESTÃO DA PRODUÇÃO E QUALIDADE,MARIO DE OLIVEIRA ANDRADE (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,130,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,GESTÃO DA PRODUÇÃO E QUALIDADE,( FGA0133 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. Aspectos introdutórios no estudo da gestão da produção e da qualidade de produtos e operações
II. Sistemas de produção; Planejamento e controle da produção; logística básica
III. Aspectos da pesquisa operacional relacionados à gestão da produção e operações
IV. Controle e melhoria de processos;
V. Gestão, Sistemas e Normalização da Qualidade
VI. Qualidade e desenvolvimento de produtos
VII. Métodos de pesquisa adotados na gestão da produção e operações.",Não informado
02,FGA0307 - GESTÃO DA PRODUÇÃO E QUALIDADE,REJANE MARIA DA COSTA FIGUEIREDO (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,130,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,GESTÃO DA PRODUÇÃO E QUALIDADE,( FGA0133 ),-,Nenhuma,Não,Sim,Não,Não,1,"I. Aspectos introdutórios no estudo da gestão da produção e da qualidade de produtos e operações
II. Sistemas de produção; Planejamento e controle da produção; logística básica
III. Aspectos da pesquisa operacional relacionados à gestão da produção e operações
IV. Controle e melhoria de processos;
V. Gestão, Sistemas e Normalização da Qualidade
VI. Qualidade e desenvolvimento de produtos
VII. Métodos de pesquisa adotados na gestão da produção e operações.",Não informado
01,FGA0308 - ELETRÔNICA EMBARCADA,GUILLERMO ALVAREZ BESTARD (90h),"246T45
											


		

											Segunda-feira 16:00 às 17:50Quarta-feira 16:00 às 17:50Sexta-feira 16:00 às 17:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ELETRÔNICA EMBARCADA,( ( FGA0074 E FGA0072 ) OU ( ENE0278 ) OU ( FGA0142 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"1 - Microcontroladores: visão geral.

2 - Programação para microcontroladores: linguagens C e Assemblyfunções e interrupções sistemas em tempo real.

3 - Entrada e saída digital e analógica.

4 - Temporizadores.

5 - Comunicação serial.

6 - Sistemas em tempo real.

7 - Laboratórios.",Não informado
01,FGA0309 - SISTEMAS OPERACIONAIS EMBARCADOS,DIOGO CAETANO GARCIA (90h),"246T23
											


		

											Segunda-feira 14:00 às 15:50Quarta-feira 14:00 às 15:50Sexta-feira 14:00 às 15:50",,35,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,SISTEMAS OPERACIONAIS EMBARCADOS,( ( FGA0308 ) OU ( FGA0096 ) OU ( FGA0182 ) OU ( FGA0170 ) ),-,Nenhuma,Não,Sim,Não,Não,1,"1 - Definições e aplicações.

2 - Metodologias de desenvolvimento de sistemas embarcados.

3 - Desenvolvimento de firmware.

4 - Estado da arte em sistemas embarcados e em tempo real.

5 - Arquiteturade microcontroladores.

6 - Interfaceamento analógico e digital.

7 - Laboratórios.",Não informado
01,FGA0312 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,HILMER RODRIGUES NERI (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,48,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,( FGA0158 ),-,Nenhuma,Não,Sim,Não,Não,1,"Modelos de ciclo de vida e de processos. Processo Unificado. Desenvolvimento rápido de software. Métodos de desenvolvimento de software (orientado a dados, orientado a funções, orientado a objetos, orientado a aspectos, ágeis). Ferramentas.",Não informado
02,FGA0312 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,CARLA SILVA ROCHA AGUIAR (60h),"46M34
											


		

											Quarta-feira 10:00 às 11:50Sexta-feira 10:00 às 11:50",,82,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,( FGA0158 ),-,Nenhuma,Não,Sim,Não,Não,1,"Modelos de ciclo de vida e de processos. Processo Unificado. Desenvolvimento rápido de software. Métodos de desenvolvimento de software (orientado a dados, orientado a funções, orientado a objetos, orientado a aspectos, ágeis). Ferramentas.",Não informado
03,FGA0312 - MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,RICARDO AJAX DIAS KOSLOSKI (60h),"24T23
											


		

											Segunda-feira 14:00 às 15:50Quarta-feira 14:00 às 15:50",,70,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE,( FGA0158 ),-,Nenhuma,Não,Sim,Não,Não,1,"Modelos de ciclo de vida e de processos. Processo Unificado. Desenvolvimento rápido de software. Métodos de desenvolvimento de software (orientado a dados, orientado a funções, orientado a objetos, orientado a aspectos, ágeis). Ferramentas.",Não informado
01,FGA0313 - REQUISITOS DE SOFTWARE,GEORGE MARSICANO CORREA (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,49,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,REQUISITOS DE SOFTWARE,( FGA0138 OU FGA0312 ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos básicos de requisitos e diferentes paradigmas para definição de requisitos.

Atributos de qualidade.

Classificação de requisitos.

Processo de requisitos: técnicas de levantamento de requisitos.

Identificação do Problema.

Modelagem, especificação e análise de requisitos de software.

Gerenciamento de requisitos: priorização de requisitos, rastreabilidade de requisitos, gerência de mudança de requisitos.

Verificação e validação em requisitos.

Engenharia de Requisitos no contexto das normas e dos modelos de melhoria de processo de software.

Ferramentas.",Não informado
02,FGA0313 - REQUISITOS DE SOFTWARE,GEORGE MARSICANO CORREA (60h),"35M34
											


		

											Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50",,48,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,REQUISITOS DE SOFTWARE,( FGA0138 OU FGA0312 ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos básicos de requisitos e diferentes paradigmas para definição de requisitos.

Atributos de qualidade.

Classificação de requisitos.

Processo de requisitos: técnicas de levantamento de requisitos.

Identificação do Problema.

Modelagem, especificação e análise de requisitos de software.

Gerenciamento de requisitos: priorização de requisitos, rastreabilidade de requisitos, gerência de mudança de requisitos.

Verificação e validação em requisitos.

Engenharia de Requisitos no contexto das normas e dos modelos de melhoria de processo de software.

Ferramentas.",Não informado
03,FGA0313 - REQUISITOS DE SOFTWARE,ANDRE BARROS DE SALES (60h),"35M12
											


		

											Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50",,70,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,REQUISITOS DE SOFTWARE,( FGA0138 OU FGA0312 ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos básicos de requisitos e diferentes paradigmas para definição de requisitos.

Atributos de qualidade.

Classificação de requisitos.

Processo de requisitos: técnicas de levantamento de requisitos.

Identificação do Problema.

Modelagem, especificação e análise de requisitos de software.

Gerenciamento de requisitos: priorização de requisitos, rastreabilidade de requisitos, gerência de mudança de requisitos.

Verificação e validação em requisitos.

Engenharia de Requisitos no contexto das normas e dos modelos de melhoria de processo de software.

Ferramentas.",Não informado
01,FGA0314 - TESTES DE SOFTWARE,ELAINE VENSON (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,80,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TESTES DE SOFTWARE,( FGA0138 OU FGA0313 ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos básicos

Princípios, técnicas e ferramentas de testes de software

Desenvolvimento orientado a testes (TDD)

Utilização de dublês (mocks) para testes

Testes orientados a requisitos não funcionais

Uso de ferramentas para apoiar testes de software",Não informado
02,FGA0314 - TESTES DE SOFTWARE,ELAINE VENSON (60h),"35T45
											


		

											Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50",,80,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,TESTES DE SOFTWARE,( FGA0138 OU FGA0313 ),-,Nenhuma,Não,Sim,Não,Não,1,"Conceitos básicos

Princípios, técnicas e ferramentas de testes de software

Desenvolvimento orientado a testes (TDD)

Utilização de dublês (mocks) para testes

Testes orientados a requisitos não funcionais

Uso de ferramentas para apoiar testes de software",Não informado
01,FGA0315 - QUALIDADE DE SOFTWARE 1,CRISTIANE SOARES RAMOS (60h),"24M34
											


		

											Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50",,60,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,QUALIDADE DE SOFTWARE 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Definição, terminologia de qualidade de software

A qualidade no contexto de desenvolvimento de software e atributos da qualidade

Definição, terminologia e Modelos de métricas em qualidade de software

Técnicas estáticas de Verificação e Validação de software",Não informado
02,FGA0315 - QUALIDADE DE SOFTWARE 1,CRISTIANE SOARES RAMOS (60h),"24T23
											


		

											Segunda-feira 14:00 às 15:50Quarta-feira 14:00 às 15:50",,60,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,QUALIDADE DE SOFTWARE 1,-,-,Nenhuma,Não,Sim,Não,Não,1,"Definição, terminologia de qualidade de software

A qualidade no contexto de desenvolvimento de software e atributos da qualidade

Definição, terminologia e Modelos de métricas em qualidade de software

Técnicas estáticas de Verificação e Validação de software",Não informado
01,FGA0316 - ENGENHARIA DE PRODUTO DE SOFTWARE,HILMER RODRIGUES NERI (60h),"35T23
											


		

											Terça-feira 14:00 às 15:50Quinta-feira 14:00 às 15:50",,48,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ENGENHARIA DE PRODUTO DE SOFTWARE,( FGA0242 ),-,Nenhuma,Não,Sim,Não,Não,1,"Teorias que suportam o Desenvolvimento de Produtos.

Diferenças e semelhanças da Produção na Manufatura e no Software.

Gestão do escopo, tempo, custos, qualidade, recursos materiais, pessoas, comunicações, riscos em diferentes paradigmas (ex: tradicional e ágil).

Gestão estratégica de projetos (portfólios e programas).

Gestão de Projetos de software no contexto das normas e dos modelos de melhoria de processo de software.

Projetos e implementação de sistema usando modelos de gerenciamento.",Não informado
02,FGA0316 - ENGENHARIA DE PRODUTO DE SOFTWARE,RICARDO MATOS CHAIM (60h),"46M5  46T1
											


		

											Quarta-feira 12:00 às 13:50Sexta-feira 12:00 às 13:50",,49,DISCIPLINA,Presencial,CAMPUS UNB GAMA: FACULDADE DE CIÊNCIAS E TECNOLOGIAS EM ENGENHARIA - BRASÍLIA - 11.01.32,Ano.Período de Implementação,ENGENHARIA DE PRODUTO DE SOFTWARE,( FGA0242 ),-,Nenhuma,Não,Sim,Não,Não,1,"Teorias que suportam o Desenvolvimento de Produtos.

Diferenças e semelhanças da Produção na Manufatura e no Software.

Gestão do escopo, tempo, custos, qualidade, recursos materiais, pessoas, comunicações, riscos em diferentes paradigmas (ex: tradicional e ágil).

Gestão estratégica de projetos (portfólios e programas).

Gestão de Projetos de software no contexto das normas e dos modelos de melhoria de processo de software.

Projetos e implementação de sistema usando modelos de gerenciamento.",Não informado
